policy_no,certi_no,year,保险合同收入_预期赔付与费用_含亏损,保险合同收入_预期赔付与费用_亏损分摊,保险合同收入_预期释放的非金融风险调整_含亏损,保险合同收入_预期释放的非金融风险调整_亏损分摊,保险合同收入_摊销的CSM,保险合同收入_摊销的IACF,保险合同收入_经验调整,赔付与费用_亏损分摊_预期现金流,赔付与费用_亏损分摊_非金融风险调整,赔付与费用_摊销的IACF,亏损合同损益_新增合同预期现金流_赔付与费用现金流_亏损,亏损合同损益_新增合同非金融风险调整_亏损,亏损合同损益_不调整CSM的预期现金流变动,亏损合同损益_不调整CSM的非金融风险调整变动,IFIE_P&L_未到期_预期现金流_非亏损,IFIE_P&L_未到期_预期现金流_亏损,IFIE_P&L_未到期_非金融风险调整_非亏损,IFIE_P&L_未到期_非金融风险调整_亏损,IFIE_P&L_未到期_CSM,IFIE_OCI_未到期_预期现金流_非亏损,IFIE_OCI_未到期_预期现金流_亏损,IFIE_OCI_未到期_非金融风险调整_非亏损,IFIE_OCI_未到期_非金融风险调整_亏损,未到期责任负债_预期现金流_非亏损,未到期责任负债_预期现金流_亏损,未到期责任负债_非金融风险调整_非亏损,未到期责任负债_非金融风险调整_亏损,未到期责任负债_CSM,未到期_调整CSM的预期现金流变动,未到期_调整CSM的非金融风险调整变动,未到期_调整CSM的估计变更,新增合同预期现金流_保费现金流_盈利合同,新增合同预期现金流_IACF_盈利合同,新增合同预期现金流_赔付与费用现金流_盈利合同,新增合同非金融风险调整_盈利合同,新增合同CSM_盈利合同,新增合同预期现金流_保费现金流_亏损合同,新增合同预期现金流_IACF_亏损合同,新增合同预期现金流_赔付与费用现金流_亏损合同_非亏损,新增合同非金融风险调整_亏损合同_非亏损,现金流_收到的保费,现金流_支付的获取费用
1WGL2021082129490518,,2023,20.85899091324936,0.0,0.6257697273974808,0.0,-13.12565476407349,12.106353421009159,0.0,0.0,0.0,-12.106353421009159,0.0,0.0,0.0,0.0,6.531873881509146,0.0,0.1959562164452744,0.0,-1.2472838744936479,0.6290424593068983,0.0,0.018871273779206946,0.0,103.77941492538362,0.0,3.1133824477615084,0.0,34.66611285634752,34.83250919715999,0.0,34.83250919715999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2021082129490518,,2024,20.85899091322616,0.0,0.6257697273967848,0.0,-27.067638352776072,12.139521512573566,0.0,0.0,0.0,-12.139521512573566,0.0,0.0,0.0,0.0,5.416824981109996,0.0,0.16250474943329987,0.0,-1.7942833346786478,0.8913961452632774,0.0,0.02674188435789832,0.0,66.1155615826856,0.0,1.983466847480568,0.0,44.225267035410084,35.82763474826705,0.0,35.82763474826705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2021082129490522,,2021,17.524911527936293,0.0,0.5257473458380888,0.0,-1.087840844661069,4.378188086501942,0.0,0.0,0.0,-4.378188086501942,0.0,0.0,0.0,0.0,1.3139283976854301,0.0,0.0394178519305629,0.0,-0.10317487938108985,0.8036296059039113,0.0,0.02410888817711734,0.0,186.12404887829712,0.0,5.583721466348914,0.0,13.960624173150386,0.0,0.0,0.0,283.02,60.5649351966102,201.56597043139857,6.0469791129419574,14.842115259049276,0.0,0.0,0.0,0.0,283.02,60.5649351966102
1WGL2021082129490522,,2022,21.00238081177573,0.0,0.6300714243532719,0.0,-3.0648132829924033,12.106353421009159,0.0,0.0,0.0,-12.106353421009159,0.0,0.0,0.0,0.0,7.684255994640514,0.0,0.2305276798392154,0.0,-0.36664303880366494,0.9392196305113153,0.0,0.02817658891533946,0.0,146.92012389528062,0.0,4.407603716858419,0.0,11.159279049580558,35.385204696346804,0.0,35.385204696346804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2021082129490522,,2023,20.85899091324936,0.0,0.6257697273974808,0.0,-13.12565476407349,12.106353421009159,0.0,0.0,0.0,-12.106353421009159,0.0,0.0,0.0,0.0,6.531873881509146,0.0,0.1959562164452744,0.0,-1.2472838744936479,0.6290424593068983,0.0,0.018871273779206946,0.0,103.77941492538362,0.0,3.1133824477615084,0.0,34.66611285634752,34.83250919715999,0.0,34.83250919715999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2021082129490522,,2024,20.85899091322616,0.0,0.6257697273967848,0.0,-27.067638352776072,12.139521512573566,0.0,0.0,0.0,-12.139521512573566,0.0,0.0,0.0,0.0,5.416824981109996,0.0,0.16250474943329987,0.0,-1.7942833346786478,0.8913961452632774,0.0,0.02674188435789832,0.0,66.1155615826856,0.0,1.983466847480568,0.0,44.225267035410084,35.82763474826705,0.0,35.82763474826705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2021082129490520,,2021,17.524911527936293,0.0,0.5257473458380888,0.0,-1.087840844661069,4.378188086501942,0.0,0.0,0.0,-4.378188086501942,0.0,0.0,0.0,0.0,1.3139283976854301,0.0,0.0394178519305629,0.0,-0.10317487938108985,0.8036296059039113,0.0,0.02410888817711734,0.0,186.12404887829712,0.0,5.583721466348914,0.0,13.960624173150386,0.0,0.0,0.0,283.02,60.5649351966102,201.56597043139857,6.0469791129419574,14.842115259049276,0.0,0.0,0.0,0.0,283.02,60.5649351966102
1WGL2021082129490520,,2022,21.00238081177573,0.0,0.6300714243532719,0.0,-3.0648132829924033,12.106353421009159,0.0,0.0,0.0,-12.106353421009159,0.0,0.0,0.0,0.0,7.684255994640514,0.0,0.2305276798392154,0.0,-0.36664303880366494,0.9392196305113153,0.0,0.02817658891533946,0.0,146.92012389528062,0.0,4.407603716858419,0.0,11.159279049580558,35.385204696346804,0.0,35.385204696346804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2021082129490520,,2023,20.85899091324936,0.0,0.6257697273974808,0.0,-13.12565476407349,12.106353421009159,0.0,0.0,0.0,-12.106353421009159,0.0,0.0,0.0,0.0,6.531873881509146,0.0,0.1959562164452744,0.0,-1.2472838744936479,0.6290424593068983,0.0,0.018871273779206946,0.0,103.77941492538362,0.0,3.1133824477615084,0.0,34.66611285634752,34.83250919715999,0.0,34.83250919715999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2021082129490520,,2024,20.85899091322616,0.0,0.6257697273967848,0.0,-27.067638352776072,12.139521512573566,0.0,0.0,0.0,-12.139521512573566,0.0,0.0,0.0,0.0,5.416824981109996,0.0,0.16250474943329987,0.0,-1.7942833346786478,0.8913961452632774,0.0,0.02674188435789832,0.0,66.1155615826856,0.0,1.983466847480568,0.0,44.225267035410084,35.82763474826705,0.0,35.82763474826705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2021082129490523,,2021,17.524911527936293,0.0,0.5257473458380888,0.0,-1.087840844661069,4.378188086501942,0.0,0.0,0.0,-4.378188086501942,0.0,0.0,0.0,0.0,1.3139283976854301,0.0,0.0394178519305629,0.0,-0.10317487938108985,0.8036296059039113,0.0,0.02410888817711734,0.0,186.12404887829712,0.0,5.583721466348914,0.0,13.960624173150386,0.0,0.0,0.0,283.02,60.5649351966102,201.56597043139857,6.0469791129419574,14.842115259049276,0.0,0.0,0.0,0.0,283.02,60.5649351966102
1WGL2021082129490523,,2022,21.00238081177573,0.0,0.6300714243532719,0.0,-3.0648132829924033,12.106353421009159,0.0,0.0,0.0,-12.106353421009159,0.0,0.0,0.0,0.0,7.684255994640514,0.0,0.2305276798392154,0.0,-0.36664303880366494,0.9392196305113153,0.0,0.02817658891533946,0.0,146.92012389528062,0.0,4.407603716858419,0.0,11.159279049580558,35.385204696346804,0.0,35.385204696346804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2021082129490523,,2023,20.85899091324936,0.0,0.6257697273974808,0.0,-13.12565476407349,12.106353421009159,0.0,0.0,0.0,-12.106353421009159,0.0,0.0,0.0,0.0,6.531873881509146,0.0,0.1959562164452744,0.0,-1.2472838744936479,0.6290424593068983,0.0,0.018871273779206946,0.0,103.77941492538362,0.0,3.1133824477615084,0.0,34.66611285634752,34.83250919715999,0.0,34.83250919715999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2021082129490523,,2024,20.85899091322616,0.0,0.6257697273967848,0.0,-27.067638352776072,12.139521512573566,0.0,0.0,0.0,-12.139521512573566,0.0,0.0,0.0,0.0,5.416824981109996,0.0,0.16250474943329987,0.0,-1.7942833346786478,0.8913961452632774,0.0,0.02674188435789832,0.0,66.1155615826856,0.0,1.983466847480568,0.0,44.225267035410084,35.82763474826705,0.0,35.82763474826705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2021082129490526,,2021,17.524911527936293,0.0,0.5257473458380888,0.0,-1.087840844661069,4.378188086501942,0.0,0.0,0.0,-4.378188086501942,0.0,0.0,0.0,0.0,1.3139283976854301,0.0,0.0394178519305629,0.0,-0.10317487938108985,0.8036296059039113,0.0,0.02410888817711734,0.0,186.12404887829712,0.0,5.583721466348914,0.0,13.960624173150386,0.0,0.0,0.0,283.02,60.5649351966102,201.56597043139857,6.0469791129419574,14.842115259049276,0.0,0.0,0.0,0.0,283.02,60.5649351966102
1WGL2021082129490526,,2022,21.00238081177573,0.0,0.6300714243532719,0.0,-3.0648132829924033,12.106353421009159,0.0,0.0,0.0,-12.106353421009159,0.0,0.0,0.0,0.0,7.684255994640514,0.0,0.2305276798392154,0.0,-0.36664303880366494,0.9392196305113153,0.0,0.02817658891533946,0.0,146.92012389528062,0.0,4.407603716858419,0.0,11.159279049580558,35.385204696346804,0.0,35.385204696346804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2021082129490526,,2023,20.85899091324936,0.0,0.6257697273974808,0.0,-13.12565476407349,12.106353421009159,0.0,0.0,0.0,-12.106353421009159,0.0,0.0,0.0,0.0,6.531873881509146,0.0,0.1959562164452744,0.0,-1.2472838744936479,0.6290424593068983,0.0,0.018871273779206946,0.0,103.77941492538362,0.0,3.1133824477615084,0.0,34.66611285634752,34.83250919715999,0.0,34.83250919715999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2021082129490526,,2024,20.85899091322616,0.0,0.6257697273967848,0.0,-27.067638352776072,12.139521512573566,0.0,0.0,0.0,-12.139521512573566,0.0,0.0,0.0,0.0,5.416824981109996,0.0,0.16250474943329987,0.0,-1.7942833346786478,0.8913961452632774,0.0,0.02674188435789832,0.0,66.1155615826856,0.0,1.983466847480568,0.0,44.225267035410084,35.82763474826705,0.0,35.82763474826705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2021082129490519,,2021,17.524911527936293,0.0,0.5257473458380888,0.0,-1.087840844661069,4.378188086501942,0.0,0.0,0.0,-4.378188086501942,0.0,0.0,0.0,0.0,1.3139283976854301,0.0,0.0394178519305629,0.0,-0.10317487938108985,0.8036296059039113,0.0,0.02410888817711734,0.0,186.12404887829712,0.0,5.583721466348914,0.0,13.960624173150386,0.0,0.0,0.0,283.02,60.5649351966102,201.56597043139857,6.0469791129419574,14.842115259049276,0.0,0.0,0.0,0.0,283.02,60.5649351966102
1WGL2021082129490519,,2022,21.00238081177573,0.0,0.6300714243532719,0.0,-3.0648132829924033,12.106353421009159,0.0,0.0,0.0,-12.106353421009159,0.0,0.0,0.0,0.0,7.684255994640514,0.0,0.2305276798392154,0.0,-0.36664303880366494,0.9392196305113153,0.0,0.02817658891533946,0.0,146.92012389528062,0.0,4.407603716858419,0.0,11.159279049580558,35.385204696346804,0.0,35.385204696346804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2021082129490519,,2023,20.85899091324936,0.0,0.6257697273974808,0.0,-13.12565476407349,12.106353421009159,0.0,0.0,0.0,-12.106353421009159,0.0,0.0,0.0,0.0,6.531873881509146,0.0,0.1959562164452744,0.0,-1.2472838744936479,0.6290424593068983,0.0,0.018871273779206946,0.0,103.77941492538362,0.0,3.1133824477615084,0.0,34.66611285634752,34.83250919715999,0.0,34.83250919715999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2021082129490519,,2024,20.85899091322616,0.0,0.6257697273967848,0.0,-27.067638352776072,12.139521512573566,0.0,0.0,0.0,-12.139521512573566,0.0,0.0,0.0,0.0,5.416824981109996,0.0,0.16250474943329987,0.0,-1.7942833346786478,0.8913961452632774,0.0,0.02674188435789832,0.0,66.1155615826856,0.0,1.983466847480568,0.0,44.225267035410084,35.82763474826705,0.0,35.82763474826705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2021082129490528,,2021,17.524911527936293,0.0,0.5257473458380888,0.0,-1.087840844661069,4.378188086501942,0.0,0.0,0.0,-4.378188086501942,0.0,0.0,0.0,0.0,1.3139283976854301,0.0,0.0394178519305629,0.0,-0.10317487938108985,0.8036296059039113,0.0,0.02410888817711734,0.0,186.12404887829712,0.0,5.583721466348914,0.0,13.960624173150386,0.0,0.0,0.0,283.02,60.5649351966102,201.56597043139857,6.0469791129419574,14.842115259049276,0.0,0.0,0.0,0.0,283.02,60.5649351966102
1WGL2021082129490528,,2022,21.00238081177573,0.0,0.6300714243532719,0.0,-3.0648132829924033,12.106353421009159,0.0,0.0,0.0,-12.106353421009159,0.0,0.0,0.0,0.0,7.684255994640514,0.0,0.2305276798392154,0.0,-0.36664303880366494,0.9392196305113153,0.0,0.02817658891533946,0.0,146.92012389528062,0.0,4.407603716858419,0.0,11.159279049580558,35.385204696346804,0.0,35.385204696346804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2021082129490528,,2023,20.85899091324936,0.0,0.6257697273974808,0.0,-13.12565476407349,12.106353421009159,0.0,0.0,0.0,-12.106353421009159,0.0,0.0,0.0,0.0,6.531873881509146,0.0,0.1959562164452744,0.0,-1.2472838744936479,0.6290424593068983,0.0,0.018871273779206946,0.0,103.77941492538362,0.0,3.1133824477615084,0.0,34.66611285634752,34.83250919715999,0.0,34.83250919715999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2021082129490528,,2024,20.85899091322616,0.0,0.6257697273967848,0.0,-27.067638352776072,12.139521512573566,0.0,0.0,0.0,-12.139521512573566,0.0,0.0,0.0,0.0,5.416824981109996,0.0,0.16250474943329987,0.0,-1.7942833346786478,0.8913961452632774,0.0,0.02674188435789832,0.0,66.1155615826856,0.0,1.983466847480568,0.0,44.225267035410084,35.82763474826705,0.0,35.82763474826705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2021082129490527,,2021,17.524911527936293,0.0,0.5257473458380888,0.0,-1.087840844661069,4.378188086501942,0.0,0.0,0.0,-4.378188086501942,0.0,0.0,0.0,0.0,1.3139283976854301,0.0,0.0394178519305629,0.0,-0.10317487938108985,0.8036296059039113,0.0,0.02410888817711734,0.0,186.12404887829712,0.0,5.583721466348914,0.0,13.960624173150386,0.0,0.0,0.0,283.02,60.5649351966102,201.56597043139857,6.0469791129419574,14.842115259049276,0.0,0.0,0.0,0.0,283.02,60.5649351966102
1WGL2021082129490527,,2022,21.00238081177573,0.0,0.6300714243532719,0.0,-3.0648132829924033,12.106353421009159,0.0,0.0,0.0,-12.106353421009159,0.0,0.0,0.0,0.0,7.684255994640514,0.0,0.2305276798392154,0.0,-0.36664303880366494,0.9392196305113153,0.0,0.02817658891533946,0.0,146.92012389528062,0.0,4.407603716858419,0.0,11.159279049580558,35.385204696346804,0.0,35.385204696346804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2021082129490527,,2023,20.85899091324936,0.0,0.6257697273974808,0.0,-13.12565476407349,12.106353421009159,0.0,0.0,0.0,-12.106353421009159,0.0,0.0,0.0,0.0,6.531873881509146,0.0,0.1959562164452744,0.0,-1.2472838744936479,0.6290424593068983,0.0,0.018871273779206946,0.0,103.77941492538362,0.0,3.1133824477615084,0.0,34.66611285634752,34.83250919715999,0.0,34.83250919715999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2021082129490527,,2024,20.85899091322616,0.0,0.6257697273967848,0.0,-27.067638352776072,12.139521512573566,0.0,0.0,0.0,-12.139521512573566,0.0,0.0,0.0,0.0,5.416824981109996,0.0,0.16250474943329987,0.0,-1.7942833346786478,0.8913961452632774,0.0,0.02674188435789832,0.0,66.1155615826856,0.0,1.983466847480568,0.0,44.225267035410084,35.82763474826705,0.0,35.82763474826705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2021082129490530,,2021,17.524911527936293,0.0,0.5257473458380888,0.0,-1.087840844661069,4.378188086501942,0.0,0.0,0.0,-4.378188086501942,0.0,0.0,0.0,0.0,1.3139283976854301,0.0,0.0394178519305629,0.0,-0.10317487938108985,0.8036296059039113,0.0,0.02410888817711734,0.0,186.12404887829712,0.0,5.583721466348914,0.0,13.960624173150386,0.0,0.0,0.0,283.02,60.5649351966102,201.56597043139857,6.0469791129419574,14.842115259049276,0.0,0.0,0.0,0.0,283.02,60.5649351966102
1WGL2021082129490530,,2022,21.00238081177573,0.0,0.6300714243532719,0.0,-3.0648132829924033,12.106353421009159,0.0,0.0,0.0,-12.106353421009159,0.0,0.0,0.0,0.0,7.684255994640514,0.0,0.2305276798392154,0.0,-0.36664303880366494,0.9392196305113153,0.0,0.02817658891533946,0.0,146.92012389528062,0.0,4.407603716858419,0.0,11.159279049580558,35.385204696346804,0.0,35.385204696346804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2021082129490530,,2023,20.85899091324936,0.0,0.6257697273974808,0.0,-13.12565476407349,12.106353421009159,0.0,0.0,0.0,-12.106353421009159,0.0,0.0,0.0,0.0,6.531873881509146,0.0,0.1959562164452744,0.0,-1.2472838744936479,0.6290424593068983,0.0,0.018871273779206946,0.0,103.77941492538362,0.0,3.1133824477615084,0.0,34.66611285634752,34.83250919715999,0.0,34.83250919715999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2021082129490530,,2024,20.85899091322616,0.0,0.6257697273967848,0.0,-27.067638352776072,12.139521512573566,0.0,0.0,0.0,-12.139521512573566,0.0,0.0,0.0,0.0,5.416824981109996,0.0,0.16250474943329987,0.0,-1.7942833346786478,0.8913961452632774,0.0,0.02674188435789832,0.0,66.1155615826856,0.0,1.983466847480568,0.0,44.225267035410084,35.82763474826705,0.0,35.82763474826705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2021082129490529,,2021,17.524911527936293,0.0,0.5257473458380888,0.0,-1.087840844661069,4.378188086501942,0.0,0.0,0.0,-4.378188086501942,0.0,0.0,0.0,0.0,1.3139283976854301,0.0,0.0394178519305629,0.0,-0.10317487938108985,0.8036296059039113,0.0,0.02410888817711734,0.0,186.12404887829712,0.0,5.583721466348914,0.0,13.960624173150386,0.0,0.0,0.0,283.02,60.5649351966102,201.56597043139857,6.0469791129419574,14.842115259049276,0.0,0.0,0.0,0.0,283.02,60.5649351966102
1WGL2021082129490529,,2022,21.00238081177573,0.0,0.6300714243532719,0.0,-3.0648132829924033,12.106353421009159,0.0,0.0,0.0,-12.106353421009159,0.0,0.0,0.0,0.0,7.684255994640514,0.0,0.2305276798392154,0.0,-0.36664303880366494,0.9392196305113153,0.0,0.02817658891533946,0.0,146.92012389528062,0.0,4.407603716858419,0.0,11.159279049580558,35.385204696346804,0.0,35.385204696346804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2021082129490529,,2023,20.85899091324936,0.0,0.6257697273974808,0.0,-13.12565476407349,12.106353421009159,0.0,0.0,0.0,-12.106353421009159,0.0,0.0,0.0,0.0,6.531873881509146,0.0,0.1959562164452744,0.0,-1.2472838744936479,0.6290424593068983,0.0,0.018871273779206946,0.0,103.77941492538362,0.0,3.1133824477615084,0.0,34.66611285634752,34.83250919715999,0.0,34.83250919715999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2021082129490529,,2024,20.85899091322616,0.0,0.6257697273967848,0.0,-27.067638352776072,12.139521512573566,0.0,0.0,0.0,-12.139521512573566,0.0,0.0,0.0,0.0,5.416824981109996,0.0,0.16250474943329987,0.0,-1.7942833346786478,0.8913961452632774,0.0,0.02674188435789832,0.0,66.1155615826856,0.0,1.983466847480568,0.0,44.225267035410084,35.82763474826705,0.0,35.82763474826705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2021082129490525,,2021,17.524911527936293,0.0,0.5257473458380888,0.0,-1.087840844661069,4.378188086501942,0.0,0.0,0.0,-4.378188086501942,0.0,0.0,0.0,0.0,1.3139283976854301,0.0,0.0394178519305629,0.0,-0.10317487938108985,0.8036296059039113,0.0,0.02410888817711734,0.0,186.12404887829712,0.0,5.583721466348914,0.0,13.960624173150386,0.0,0.0,0.0,283.02,60.5649351966102,201.56597043139857,6.0469791129419574,14.842115259049276,0.0,0.0,0.0,0.0,283.02,60.5649351966102
1WGL2021082129490525,,2022,21.00238081177573,0.0,0.6300714243532719,0.0,-3.0648132829924033,12.106353421009159,0.0,0.0,0.0,-12.106353421009159,0.0,0.0,0.0,0.0,7.684255994640514,0.0,0.2305276798392154,0.0,-0.36664303880366494,0.9392196305113153,0.0,0.02817658891533946,0.0,146.92012389528062,0.0,4.407603716858419,0.0,11.159279049580558,35.385204696346804,0.0,35.385204696346804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2021082129490525,,2023,20.85899091324936,0.0,0.6257697273974808,0.0,-13.12565476407349,12.106353421009159,0.0,0.0,0.0,-12.106353421009159,0.0,0.0,0.0,0.0,6.531873881509146,0.0,0.1959562164452744,0.0,-1.2472838744936479,0.6290424593068983,0.0,0.018871273779206946,0.0,103.77941492538362,0.0,3.1133824477615084,0.0,34.66611285634752,34.83250919715999,0.0,34.83250919715999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2021082129490525,,2024,20.85899091322616,0.0,0.6257697273967848,0.0,-27.067638352776072,12.139521512573566,0.0,0.0,0.0,-12.139521512573566,0.0,0.0,0.0,0.0,5.416824981109996,0.0,0.16250474943329987,0.0,-1.7942833346786478,0.8913961452632774,0.0,0.02674188435789832,0.0,66.1155615826856,0.0,1.983466847480568,0.0,44.225267035410084,35.82763474826705,0.0,35.82763474826705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2021082129490531,,2021,17.524911527936293,0.0,0.5257473458380888,0.0,-1.087840844661069,4.378188086501942,0.0,0.0,0.0,-4.378188086501942,0.0,0.0,0.0,0.0,1.3139283976854301,0.0,0.0394178519305629,0.0,-0.10317487938108985,0.8036296059039113,0.0,0.02410888817711734,0.0,186.12404887829712,0.0,5.583721466348914,0.0,13.960624173150386,0.0,0.0,0.0,283.02,60.5649351966102,201.56597043139857,6.0469791129419574,14.842115259049276,0.0,0.0,0.0,0.0,283.02,60.5649351966102
1WGL2021082129490531,,2022,21.00238081177573,0.0,0.6300714243532719,0.0,-3.0648132829924033,12.106353421009159,0.0,0.0,0.0,-12.106353421009159,0.0,0.0,0.0,0.0,7.684255994640514,0.0,0.2305276798392154,0.0,-0.36664303880366494,0.9392196305113153,0.0,0.02817658891533946,0.0,146.92012389528062,0.0,4.407603716858419,0.0,11.159279049580558,35.385204696346804,0.0,35.385204696346804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2021082129490531,,2023,20.85899091324936,0.0,0.6257697273974808,0.0,-13.12565476407349,12.106353421009159,0.0,0.0,0.0,-12.106353421009159,0.0,0.0,0.0,0.0,6.531873881509146,0.0,0.1959562164452744,0.0,-1.2472838744936479,0.6290424593068983,0.0,0.018871273779206946,0.0,103.77941492538362,0.0,3.1133824477615084,0.0,34.66611285634752,34.83250919715999,0.0,34.83250919715999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2021082129490531,,2024,20.85899091322616,0.0,0.6257697273967848,0.0,-27.067638352776072,12.139521512573566,0.0,0.0,0.0,-12.139521512573566,0.0,0.0,0.0,0.0,5.416824981109996,0.0,0.16250474943329987,0.0,-1.7942833346786478,0.8913961452632774,0.0,0.02674188435789832,0.0,66.1155615826856,0.0,1.983466847480568,0.0,44.225267035410084,35.82763474826705,0.0,35.82763474826705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2021082129490532,,2021,17.524911527936293,0.0,0.5257473458380888,0.0,-1.087840844661069,4.378188086501942,0.0,0.0,0.0,-4.378188086501942,0.0,0.0,0.0,0.0,1.3139283976854301,0.0,0.0394178519305629,0.0,-0.10317487938108985,0.8036296059039113,0.0,0.02410888817711734,0.0,186.12404887829712,0.0,5.583721466348914,0.0,13.960624173150386,0.0,0.0,0.0,283.02,60.5649351966102,201.56597043139857,6.0469791129419574,14.842115259049276,0.0,0.0,0.0,0.0,283.02,60.5649351966102
1WGL2021082129490532,,2022,21.00238081177573,0.0,0.6300714243532719,0.0,-3.0648132829924033,12.106353421009159,0.0,0.0,0.0,-12.106353421009159,0.0,0.0,0.0,0.0,7.684255994640514,0.0,0.2305276798392154,0.0,-0.36664303880366494,0.9392196305113153,0.0,0.02817658891533946,0.0,146.92012389528062,0.0,4.407603716858419,0.0,11.159279049580558,35.385204696346804,0.0,35.385204696346804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2021082129490532,,2023,20.85899091324936,0.0,0.6257697273974808,0.0,-13.12565476407349,12.106353421009159,0.0,0.0,0.0,-12.106353421009159,0.0,0.0,0.0,0.0,6.531873881509146,0.0,0.1959562164452744,0.0,-1.2472838744936479,0.6290424593068983,0.0,0.018871273779206946,0.0,103.77941492538362,0.0,3.1133824477615084,0.0,34.66611285634752,34.83250919715999,0.0,34.83250919715999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2021082129490532,,2024,20.85899091322616,0.0,0.6257697273967848,0.0,-27.067638352776072,12.139521512573566,0.0,0.0,0.0,-12.139521512573566,0.0,0.0,0.0,0.0,5.416824981109996,0.0,0.16250474943329987,0.0,-1.7942833346786478,0.8913961452632774,0.0,0.02674188435789832,0.0,66.1155615826856,0.0,1.983466847480568,0.0,44.225267035410084,35.82763474826705,0.0,35.82763474826705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1WGL2021082129490533,,2021,17.524911527936293,0.0,0.5257473458380888,0.0,-1.087840844661069,4.378188086501942,0.0,0.0,0.0,-4.378188086501942,0.0,0.0,0.0,0.0,1.3139283976854301,0.0,0.0394178519305629,0.0,-0.10317487938108985,0.8036296059039113,0.0,0.02410888817711734,0.0,186.12404887829712,0.0,5.583721466348914,0.0,13.960624173150386,0.0,0.0,0.0,283.02,60.5649351966102,201.56597043139857,6.0469791129419574,14.842115259049276,0.0,0.0,0.0,0.0,283.02,60.5649351966102
